1980-08-27	0.75
1980-08-28	1.13
1980-08-29	1.74
1980-08-30	2.18
1980-08-31	2.98
1980-09-01	3.57
1980-09-02	4.43
1980-09-03	4.90
1980-09-04	5.24
1980-09-05	5.48
1980-09-06	6.11
1980-09-07	6.19
1980-09-08	6.33
1980-09-09	7.61
1980-09-10	8.71
1980-09-11	8.18
1980-09-12	8.53
1980-09-13	7.66
1980-09-14	8.45
1980-09-15	9.95
1980-09-16	10.46
1980-09-17	9.17
1980-09-18	8.71
1980-09-19	9.74
1980-09-20	10.56
1980-09-21	11.25
1980-09-22	12.09
1980-09-23	12.15
1980-09-24	12.54
1980-09-25	12.97
1980-09-26	13.46
1980-09-27	13.28
1980-09-28	13.97
1980-09-29	14.37
1980-09-30	14.45
1980-10-01	15.27
1980-10-02	16.74
1980-10-03	18.31
1980-10-04	18.60
1980-10-05	19.40
1980-10-06	19.60
1980-10-07	19.48
1980-10-08	19.56
1980-10-09	18.91
1980-10-10	17.93
1980-10-11	16.82
1980-10-12	15.76
1980-10-13	15.79
1980-10-14	16.49
1980-10-15	17.17
1980-10-16	17.61
1980-10-17	16.66
1980-10-18	15.33
1980-10-19	14.94
1980-10-20	14.63
1980-10-21	14.41
1980-10-22	13.07
1980-10-23	12.39
1980-10-24	11.76
1980-10-25	11.52
1980-10-26	12.93
1980-10-27	14.66
1980-10-28	16.85
1980-10-29	18.73
1980-10-30	20.40
1980-10-31	21.83
1980-11-01	23.59
1980-11-02	25.43
1980-11-03	25.69
1980-11-04	24.44
1980-11-05	25.54
1980-11-06	26.58
1980-11-07	28.30
1980-11-08	26.58
1980-11-09	24.41
1980-11-10	24.32
1980-11-11	25.76
1980-11-12	26.31
1980-11-13	25.22
1980-11-14	25.41
1980-11-15	25.20
1980-11-16	26.31
1980-11-17	28.86
1980-11-18	29.95
1980-11-19	31.99
1980-11-20	31.62
1980-11-21	31.24
1980-11-22	31.49
1980-11-23	31.40
1980-11-24	30.76
1980-11-25	34.99
1980-11-26	38.98
1980-11-27	41.57
1980-11-28	43.12
1980-11-29	42.81
1980-11-30	45.66
1980-12-01	43.67
1980-12-02	42.40
1980-12-03	40.72
1980-12-04	43.37
1980-12-05	44.78
1980-12-06	46.72
1980-12-07	47.82
1980-12-08	50.61
1980-12-09	50.69
1980-12-10	49.14
1980-12-11	46.23
1980-12-12	46.93
1980-12-13	47.84
1980-12-14	50.02
1980-12-15	50.02
1980-12-16	50.62
1980-12-17	51.94
1980-12-18	53.32
1980-12-19	53.54
1980-12-20	52.58
1980-12-21	52.76
1980-12-22	52.95
1980-12-23	54.78
1980-12-24	58.94
1980-12-25	61.31
1980-12-26	61.63
1980-12-27	61.83
1980-12-28	62.36
1980-12-29	61.79
1980-12-30	61.20
1980-12-31	60.61
1981-01-01	57.66
1981-01-02	57.51
1981-01-03	58.66
1981-01-04	61.58
1981-01-05	60.71
1981-01-06	61.29
1981-01-07	60.28
1981-01-08	62.94
1981-01-09	65.56
1981-01-10	64.58
1981-01-11	64.45
1981-01-12	64.73
1981-01-13	63.95
1981-01-14	67.11
1981-01-15	67.73
1981-01-16	67.53
1981-01-17	64.48
1981-01-18	62.58
1981-01-19	58.64
1981-01-20	55.34
1981-01-21	52.99
1981-01-22	48.01
1981-01-23	43.11
1981-01-24	37.66
1981-01-25	36.29
1981-01-26	37.13
1981-01-27	39.04
1981-01-28	34.46
1981-01-29	30.89
1981-01-30	23.58
1981-01-31	20.44
1981-02-01	20.12
1981-02-02	24.99
1981-02-03	19.84
1981-02-04	9.44
1981-02-05	0.60
1981-02-06	0.66
1981-02-07	8.75
1981-02-08	17.30
1981-02-09	18.97
1981-02-10	15.39
1981-02-11	13.00
1981-02-12	7.58
1981-02-13	3.39
1981-02-14	6.53
1981-02-15	12.02
1981-02-16	13.15
1981-02-17	16.87
1981-02-18	17.11
1981-02-19	15.91
1981-02-20	17.25
1981-02-21	18.46
1981-02-22	18.93
1981-02-23	19.18
1981-02-24	17.45
1981-02-25	17.38
1981-02-26	17.71
1981-02-27	14.95
1981-02-28	12.36
1981-03-01	9.40
1981-03-02	2.75
1981-03-03	0.76
1981-03-04	-0.76
1981-03-05	2.56
1981-03-06	7.66
1981-03-07	11.78
1981-03-08	13.30
1981-03-09	11.46
1981-03-10	6.94
1981-03-11	5.05
1981-03-12	4.63
1981-03-13	4.77
1981-03-14	8.58
1981-03-15	12.12
1981-03-16	11.99
1981-03-17	11.55
1981-03-18	13.42
1981-03-19	13.69
1981-03-20	12.06
1981-03-21	10.15
1981-03-22	11.34
1981-03-23	10.54
1981-03-24	11.19
1981-03-25	12.42
1981-03-26	13.49
1981-03-27	14.56
1981-03-28	15.41
1981-03-29	15.17
1981-03-30	15.79
1981-03-31	15.20
1981-04-01	14.79
1981-04-02	15.72
1981-04-03	16.27
1981-04-04	16.23
1981-04-05	14.93
1981-04-06	14.94
1981-04-07	14.25
1981-04-08	14.59
1981-04-09	14.21
1981-04-10	13.60
1981-04-11	11.81
1981-04-12	9.36
1981-04-13	9.15
1981-04-14	9.63
1981-04-15	9.08
1981-04-16	9.79
1981-04-17	13.20
1981-04-18	12.25
1981-04-19	11.45
1981-04-20	10.29
1981-04-21	7.96
1981-04-22	7.11
1981-04-23	7.29
1981-04-24	7.18
1981-04-25	6.61
1981-04-26	7.00
1981-04-27	7.71
1981-04-28	7.99
1981-04-29	8.53
1981-04-30	7.85
1981-05-01	6.44
1981-05-02	5.37
1981-05-03	4.45
1981-05-04	4.45
1981-05-05	4.31
1981-05-06	3.94
1981-05-07	2.85
1981-05-08	2.99
1981-05-09	1.69
1981-05-10	0.75
1981-05-11	0.55
1981-05-12	0.38
1981-05-13	-0.27
1981-05-14	-0.16
1981-05-15	-1.03
1981-05-16	-1.17
1981-05-17	-0.95
1981-05-18	-0.28
1981-05-19	-1.02
1981-05-20	-1.25
1981-05-21	-1.86
1981-05-22	-3.08
1981-05-23	-4.16
1981-05-24	-4.76
1981-05-25	-4.94
1981-05-26	-5.12
1981-05-27	-5.95
1981-05-28	-5.87
1981-05-29	-5.71
1981-05-30	-5.74
1981-05-31	-5.29
1981-06-01	-5.03
1981-06-02	-5.83
1981-06-03	-6.47
1981-06-04	-6.69
1981-06-05	-6.55
1981-06-06	-6.73
1981-06-07	-6.66
1981-06-08	-7.06
1981-06-09	-7.32
1981-06-10	-7.63
1981-06-11	-7.82
1981-06-12	-7.62
1981-06-13	-7.29
1981-06-14	-7.47
1981-06-15	-7.95
1981-06-16	-8.20
1981-06-17	-8.68
1981-06-18	-9.29
1981-06-19	-8.89
1981-06-20	-9.37
1981-06-21	-9.62
1981-06-22	-9.73
1981-06-23	-9.96
1981-06-24	-9.83
1981-06-25	-10.40
1981-06-26	-10.13
1981-06-27	-11.02
1981-06-28	-10.11
1981-06-29	-10.30
1981-06-30	-10.50
1981-07-01	-10.34
1981-07-02	-10.42
1981-07-03	-10.39
1981-07-04	-10.12
1981-07-05	-10.16
1981-07-06	-9.92
1981-07-07	-10.06
1981-07-08	-9.74
1981-07-09	-10.91
1981-07-10	-10.20
1981-07-11	-9.72
1981-07-12	-9.25
1981-07-13	-9.14
1981-07-14	-8.95
1981-07-15	-8.94
1981-07-16	-8.72
1981-07-17	-8.22
1981-07-18	-8.05
1981-07-19	-7.83
1981-07-20	-7.70
1981-07-21	-7.80
1981-07-22	-7.88
1981-07-23	-8.60
1981-07-24	-8.49
1981-07-25	-8.28
1981-07-26	-7.78
1981-07-27	-7.44
1981-07-28	-7.47
1981-07-29	-7.33
1981-07-30	-7.36
1981-07-31	-7.25
1981-08-01	-6.76
1981-08-02	-6.66
1981-08-03	-6.34
1981-08-04	-6.57
1981-08-05	-6.23
1981-08-06	-6.23
1981-08-07	-6.20
1981-08-08	-6.20
1981-08-09	-5.79
1981-08-10	-4.90
1981-08-11	-4.75
1981-08-12	-4.62
1981-08-13	-3.88
1981-08-14	-3.54
1981-08-15	-2.58
1981-08-16	-2.63
1981-08-17	-2.57
1981-08-18	-2.19
1981-08-19	-1.49
1981-08-20	-0.72
1981-08-21	-0.46
1981-08-22	-0.58
1981-08-23	-0.59
1981-08-24	-0.58
1981-08-25	-0.46
1981-08-26	-0.54
1981-08-27	-0.07
1981-08-28	-1.10
1981-08-29	-0.20
1981-08-30	0.15
1981-08-31	1.41
1981-09-01	0.83
1981-09-02	1.74
1981-09-03	2.85
1981-09-04	2.91
1981-09-05	3.08
1981-09-06	4.15
1981-09-07	4.73
1981-09-08	5.52
1981-09-09	5.70
1981-09-10	5.39
1981-09-11	5.74
1981-09-12	6.08
1981-09-13	6.87
1981-09-14	7.02
1981-09-15	7.69
1981-09-16	7.48
1981-09-17	7.38
1981-09-18	8.16
1981-09-19	8.13
1981-09-20	8.42
1981-09-21	9.07
1981-09-22	9.90
1981-09-23	10.54
1981-09-24	10.36
1981-09-25	10.45
1981-09-26	10.41
1981-09-27	10.87
1981-09-28	10.23
1981-09-29	9.49
1981-09-30	9.13
1981-10-01	9.80
1981-10-02	10.21
1981-10-03	9.83
1981-10-04	9.83
1981-10-05	9.99
1981-10-06	10.56
1981-10-07	11.49
1981-10-08	11.49
1981-10-09	12.41
1981-10-10	12.44
1981-10-11	13.20
1981-10-12	14.55
1981-10-13	14.44
1981-10-14	16.54
1981-10-15	18.37
1981-10-16	21.49
1981-10-17	22.92
1981-10-18	24.69
1981-10-19	26.00
1981-10-20	26.62
1981-10-21	24.63
1981-10-22	23.98
1981-10-23	23.51
1981-10-24	25.68
1981-10-25	25.44
1981-10-26	22.25
1981-10-27	21.61
1981-10-28	22.37
1981-10-29	22.12
1981-10-30	23.53
1981-10-31	23.09
1981-11-01	23.42
1981-11-02	25.05
1981-11-03	27.98
1981-11-04	28.91
1981-11-05	28.97
1981-11-06	29.64
1981-11-07	29.02
1981-11-08	28.83
1981-11-09	27.35
1981-11-10	24.42
1981-11-11	22.12
1981-11-12	21.78
1981-11-13	21.56
1981-11-14	21.07
1981-11-15	20.58
1981-11-16	20.38
1981-11-17	20.50
1981-11-18	19.64
1981-11-19	20.96
1981-11-20	23.01
1981-11-21	25.35
1981-11-22	28.87
1981-11-23	29.68
1981-11-24	31.26
1981-11-25	31.08
1981-11-26	28.82
1981-11-27	29.34
1981-11-28	26.85
1981-11-29	23.23
1981-11-30	18.86
1981-12-01	14.77
1981-12-02	8.14
1981-12-03	1.47
1981-12-04	-3.08
1981-12-05	-2.13
1981-12-06	1.71
1981-12-07	5.10
1981-12-08	7.23
1981-12-09	12.05
1981-12-10	16.57
1981-12-11	19.72
1981-12-12	22.65
1981-12-13	27.33
1981-12-14	27.10
1981-12-15	30.00
1981-12-16	33.44
1981-12-17	37.26
1981-12-18	35.58
1981-12-19	34.46
1981-12-20	31.30
1981-12-21	29.16
1981-12-22	25.97
1981-12-23	30.30
1981-12-24	34.38
1981-12-25	38.15
1981-12-26	41.73
1981-12-27	40.26
1981-12-28	37.16
1981-12-29	35.90
1981-12-30	37.46
1981-12-31	37.56
1982-01-01	35.11
1982-01-02	36.23
1982-01-03	36.88
1982-01-04	35.66
1982-01-05	32.76
1982-01-06	29.23
1982-01-07	25.73
1982-01-08	25.54
1982-01-09	24.29
1982-01-10	30.10
1982-01-11	36.41
1982-01-12	36.77
1982-01-13	38.00
1982-01-14	36.53
1982-01-15	41.19
1982-01-16	46.09
1982-01-17	49.73
1982-01-18	49.98
1982-01-19	45.89
1982-01-20	38.84
1982-01-21	31.36
1982-01-22	25.02
1982-01-23	19.97
1982-01-24	16.45
1982-01-25	10.38
1982-01-26	7.72
1982-01-27	12.17
1982-01-28	21.67
1982-01-29	23.69
1982-01-30	29.71
1982-01-31	30.94
1982-02-01	33.00
1982-02-02	30.03
1982-02-03	29.05
1982-02-04	24.91
1982-02-05	28.39
1982-02-06	26.92
1982-02-07	22.31
1982-02-08	20.97
1982-02-09	20.37
1982-02-10	19.02
1982-02-11	20.16
1982-02-12	20.77
1982-02-13	18.66
1982-02-14	21.52
1982-02-15	26.22
1982-02-16	27.91
1982-02-17	29.02
1982-02-18	34.83
1982-02-19	38.65
1982-02-20	33.81
1982-02-21	25.01
1982-02-22	19.20
1982-02-23	22.59
1982-02-24	22.91
1982-02-25	19.95
1982-02-26	20.44
1982-02-27	22.70
1982-02-28	22.64
1982-03-01	22.51
1982-03-02	19.51
1982-03-03	20.51
1982-03-04	25.74
1982-03-05	30.54
1982-03-06	30.38
1982-03-07	25.23
1982-03-08	24.30
1982-03-09	26.68
1982-03-10	27.28
1982-03-11	24.78
1982-03-12	23.68
1982-03-13	26.24
1982-03-14	24.51
1982-03-15	24.97
1982-03-16	23.99
1982-03-17	23.60
1982-03-18	24.43
1982-03-19	24.10
1982-03-20	26.57
1982-03-21	23.97
1982-03-22	22.83
1982-03-23	23.33
1982-03-24	23.84
1982-03-25	21.82
1982-03-26	17.73
1982-03-27	10.39
1982-03-28	10.51
1982-03-29	15.08
1982-03-30	15.46
1982-03-31	10.05
1982-04-01	3.34
1982-04-02	1.37
1982-04-03	-0.27
1982-04-04	0.14
1982-04-05	-3.41
1982-04-06	-3.67
1982-04-07	-3.87
1982-04-08	-2.33
1982-04-09	-2.59
1982-04-10	-2.13
1982-04-11	-2.31
1982-04-12	-3.20
1982-04-13	-5.25
1982-04-14	-6.86
1982-04-15	-8.50
1982-04-16	-10.71
1982-04-17	-10.00
1982-04-18	-9.10
1982-04-19	-10.16
1982-04-20	-11.08
1982-04-21	-12.69
1982-04-22	-15.39
1982-04-23	-17.02
1982-04-24	-17.55
1982-04-25	-17.88
1982-04-26	-17.98
1982-04-27	-16.93
1982-04-28	-16.34
1982-04-29	-16.19
1982-04-30	-15.53
1982-05-01	-16.48
1982-05-02	-16.60
1982-05-03	-16.10
1982-05-04	-16.74
1982-05-05	-16.08
1982-05-06	-14.50
1982-05-07	-13.77
1982-05-08	-13.48
1982-05-09	-13.69
1982-05-10	-13.29
1982-05-11	-12.93
1982-05-12	-12.44
1982-05-13	-12.64
1982-05-14	-12.80
1982-05-15	-12.71
